title,artist,album,isrc,platform,duration,addedDate,addedBy,url
"Land of 1000 Dances","Wilson Pickett","The Exciting Wilson Pickett",USAT29902208,spotify,147s,"2021-06-01 18:49",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/76ICmoJ4PcoMWoooaTxnQs
Renegades,"X Ambassadors",VHS,USUM71502643,spotify,195s,"2021-04-15 03:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/0fYVliAYKHuPmECRs1pbRf
"Oh Yeah - Remastered 2005",Yello,"Stella (Remastered 2005)",DEUM70500258,spotify,185s,"2021-04-15 03:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/1iOHLlEsMbgJfYBFWy4TjG
"Owner of a Lonely Heart",Yes,"90125 (Deluxe Version)",USAT20702539,spotify,269s,"2021-04-15 03:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/0GTK6TesV108Jj5D3MHsYb
"Bust A Move","Young MC","Stone Cold Rhymin'",USA370507645,spotify,264s,"2021-04-15 03:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/3IeCYkdKI55mNMl2o4vX0k
"Jump Right In","Zac Brown Band",Uncaged,USAT21202672,spotify,181s,"2021-06-01 18:49",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/0Pmqh6inLb9GP9FT43rvxL
"Sharp Dressed Man - 2008 Remaster","ZZ Top",Eliminator,USWB10702682,spotify,258s,"2021-04-15 03:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/1UBQ5GK8JaQjm5VbkBZY66
"Got Me Under Pressure - 2008 Remaster","ZZ Top",Eliminator,USWB10702681,spotify,243s,"2021-04-15 03:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/1jzZZsfzxsebFa6KpWXaAr
"Tush - 2006 Remaster","ZZ Top","Fandango! (Expanded 2006 Remaster)",USWB10505236,spotify,138s,"2021-04-15 03:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/6zGDIDjfDkPyNxrEERO3XG
"Legs - 2008 Remaster","ZZ Top",Eliminator,USWB10702822,spotify,274s,"2021-04-15 03:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/7t6CAWplijBj4sdl0q3z0e
